ts,eid,mob,zone,hit,dmg,level,might,grace,will,dam,hit_stat,ac,self_x,self_y,mob_x,mob_y,facing,rel_dir,dist,weapon,gear
1786816629172,258360,,Mythic Waters 1,1,27,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816629777,258360,,Mythic Waters 1,1,39,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816630500,258360,,Mythic Waters 1,1,37,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816631104,258360,,Mythic Waters 1,1,28,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816631710,258360,,Mythic Waters 1,1,31,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816632432,258360,,Mythic Waters 1,1,30,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816633036,258360,,Mythic Waters 1,1,39,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816633641,258360,,Mythic Waters 1,1,39,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816634362,258360,,Mythic Waters 1,1,39,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816634966,258360,,Mythic Waters 1,1,25,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816635570,258360,,Mythic Waters 1,1,26,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816636292,258360,,Mythic Waters 1,1,39,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816636895,258360,,Mythic Waters 1,1,29,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816637501,258360,,Mythic Waters 1,1,36,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816638227,258360,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816641077,258360,,Mythic Waters 1,1,33,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816641584,258360,,Mythic Waters 1,1,25,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816642189,258360,,Mythic Waters 1,1,36,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816642792,258360,,Mythic Waters 1,1,26,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816643517,258360,,Mythic Waters 1,1,35,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816644120,258360,,Mythic Waters 1,1,33,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816644726,258360,,Mythic Waters 1,1,33,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816645449,258360,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,18,17,17,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816646053,258360,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,17,17,17,17,0,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816646656,258360,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,17,17,17,17,0,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816659792,258358,,Mythic Waters 1,1,32,27,19,27,13,0,6,26,7,17,6,17,3,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816660345,258358,,Mythic Waters 1,1,37,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816660950,258358,,Mythic Waters 1,1,31,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816661555,258358,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816662280,258358,,Mythic Waters 1,1,26,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816662884,258358,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816663488,258358,,Mythic Waters 1,1,33,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816664213,258358,,Mythic Waters 1,1,34,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816664818,258358,,Mythic Waters 1,1,34,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816665425,258358,,Mythic Waters 1,1,25,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816666151,258358,,Mythic Waters 1,1,31,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816666756,258358,,Mythic Waters 1,1,37,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816667362,258358,,Mythic Waters 1,1,25,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816669968,258358,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816670573,258358,,Mythic Waters 1,1,28,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816671178,258358,,Mythic Waters 1,1,25,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816671930,258358,,Mythic Waters 1,1,28,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816672535,258358,,Mythic Waters 1,1,36,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816673140,258358,,Mythic Waters 1,1,25,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816673865,258358,,Mythic Waters 1,1,25,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816674471,258358,,Mythic Waters 1,1,28,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816675075,258358,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816675802,258358,,Mythic Waters 1,1,35,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816678653,258358,,Mythic Waters 1,1,38,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816679259,258358,,Mythic Waters 1,1,25,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816679864,258358,,Mythic Waters 1,1,32,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816680588,258358,,Mythic Waters 1,1,34,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816681194,258358,,Mythic Waters 1,1,36,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816681801,258358,,Mythic Waters 1,1,39,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816682529,258358,,Mythic Waters 1,1,39,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816683136,258358,,Mythic Waters 1,1,32,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816683741,258358,,Mythic Waters 1,1,28,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816684469,258358,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816687320,258358,,Mythic Waters 1,1,78,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816687831,258358,,Mythic Waters 1,1,78,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816688436,258358,,Mythic Waters 1,1,39,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816689042,258358,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816689767,258358,,Mythic Waters 1,1,34,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816690372,258358,,Mythic Waters 1,1,39,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816690978,258358,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816691704,258358,,Mythic Waters 1,1,39,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816694557,258358,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816695163,258358,,Mythic Waters 1,1,31,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816695770,258358,,Mythic Waters 1,1,27,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816696497,258358,,Mythic Waters 1,1,32,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816697101,258358,,Mythic Waters 1,1,105,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816697705,258358,,Mythic Waters 1,1,38,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816698430,258358,,Mythic Waters 1,1,31,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816699035,258358,,Mythic Waters 1,1,37,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816701763,258358,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816702369,258358,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816702972,258358,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816703475,258358,,Mythic Waters 1,1,36,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816704059,258358,,Mythic Waters 1,1,39,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816704784,258358,,Mythic Waters 1,1,38,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816705388,258358,,Mythic Waters 1,1,36,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816705993,258358,,Mythic Waters 1,1,29,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816706718,258358,,Mythic Waters 1,1,39,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816707322,258358,,Mythic Waters 1,1,34,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816707926,258358,,Mythic Waters 1,1,28,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816710532,258358,,Mythic Waters 1,1,38,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816711137,258358,,Mythic Waters 1,1,33,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816711742,258358,,Mythic Waters 1,1,25,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816714831,258358,,Mythic Waters 1,1,35,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816715439,258358,,Mythic Waters 1,1,30,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816716044,258358,,Mythic Waters 1,1,35,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816716769,258358,,Mythic Waters 1,1,28,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786816717374,258358,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,7,17,7,17,3,1,0,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786817122469,430321,,Mythic Waters 1,1,25,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817123076,430321,,Mythic Waters 1,1,36,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817123680,430321,,Mythic Waters 1,1,27,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817124406,430321,,Mythic Waters 1,1,30,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817125010,430321,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817125613,430321,,Mythic Waters 1,1,36,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817126339,430321,,Mythic Waters 1,1,30,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817126944,430321,,Mythic Waters 1,1,37,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817127547,430321,,Mythic Waters 1,1,38,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817128270,430321,,Mythic Waters 1,1,39,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817128875,430321,,Mythic Waters 1,1,33,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817129479,430321,,Mythic Waters 1,1,27,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817129981,430321,,Mythic Waters 1,1,39,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817130710,430321,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817131312,430321,,Mythic Waters 1,1,34,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817131915,430321,,Mythic Waters 1,1,29,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817132641,430321,,Mythic Waters 1,1,33,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817133244,430321,,Mythic Waters 1,1,28,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817133849,430321,,Mythic Waters 1,1,32,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817134572,430321,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817135176,430321,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817135779,430321,,Mythic Waters 1,1,31,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817136502,430321,,Mythic Waters 1,1,31,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817137107,430321,,Mythic Waters 1,1,25,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817137710,430321,,Mythic Waters 1,1,38,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817138433,430321,,Mythic Waters 1,1,31,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817139037,430321,,Mythic Waters 1,1,31,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817139641,430321,,Mythic Waters 1,1,33,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817140364,430321,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817140966,430321,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817141570,430321,,Mythic Waters 1,1,33,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817142293,430321,,Mythic Waters 1,1,30,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817142896,430321,,Mythic Waters 1,1,32,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817143500,430321,,Mythic Waters 1,1,29,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817144222,430321,,Mythic Waters 1,1,28,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817144828,430321,,Mythic Waters 1,1,39,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817145449,430321,,Mythic Waters 1,1,39,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817146174,430321,,Mythic Waters 1,1,30,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817146778,430321,,Mythic Waters 1,1,32,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817147382,430321,,Mythic Waters 1,1,27,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817148107,430321,,Mythic Waters 1,1,37,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817148710,430321,,Mythic Waters 1,1,28,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817149315,430321,,Mythic Waters 1,1,29,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817152407,430321,,Mythic Waters 1,1,37,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817153012,430321,,Mythic Waters 1,1,30,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817153619,430321,,Mythic Waters 1,1,36,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817154346,430321,,Mythic Waters 1,1,26,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817154951,430321,,Mythic Waters 1,1,25,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817155554,430321,,Mythic Waters 1,1,31,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817156277,430321,,Mythic Waters 1,1,33,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817156882,430321,,Mythic Waters 1,1,37,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817157486,430321,,Mythic Waters 1,1,29,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817158209,430321,,Mythic Waters 1,1,31,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817158814,430321,,Mythic Waters 1,1,38,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817159417,430321,,Mythic Waters 1,1,29,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817160139,430321,,Mythic Waters 1,1,38,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817160761,430321,,Mythic Waters 1,1,27,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817161364,430321,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817162089,430321,,Mythic Waters 1,1,39,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817162693,430321,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817163299,430321,,Mythic Waters 1,1,30,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817164023,430321,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817164627,430321,,Mythic Waters 1,1,29,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817165235,430321,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817165959,430321,,Mythic Waters 1,1,39,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817166564,430321,,Mythic Waters 1,1,34,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817167173,430321,,Mythic Waters 1,1,38,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817167901,430321,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817170751,430321,,Mythic Waters 1,1,25,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817171356,430321,,Mythic Waters 1,1,29,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817171960,430321,,Mythic Waters 1,1,38,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817172684,430321,,Mythic Waters 1,1,39,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817173287,430321,,Mythic Waters 1,1,28,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817173893,430321,,Mythic Waters 1,1,30,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817174616,430321,,Mythic Waters 1,1,39,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817175221,430321,,Mythic Waters 1,1,28,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817175828,430321,,Mythic Waters 1,1,34,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817176331,430321,,Mythic Waters 1,1,34,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817177060,430321,,Mythic Waters 1,1,25,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
1786817177667,430321,,Mythic Waters 1,0,0,27,19,27,13,0,6,26,17,16,17,17,2,0,1,,
